country;property_name;property_category;country_link;property_link
Spain;Archaeological Site of Atapuerca;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/989
Spain;Catalan Romanesque Churches of the Vall de Boí;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/988
Spain;Palmeral of Elche;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/930
Spain;Roman Walls of Lugo;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/987
Spain;Aranjuez Cultural Landscape;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/1044
Spain;Renaissance Monumental Ensembles of Úbeda and Baeza;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/522
Spain;Vizcaya Bridge;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/1217
Spain;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;natural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/1133
Spain;Teide National Park;natural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/1258
Spain;Tower of Hercules;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/1312
Spain;Cultural Landscape of the Serra de Tramuntana;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/1371
Spain;Heritage of Mercury. Almadén and Idrija;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/1313
Spain;Antequera Dolmens Site;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/1501
Spain;Caliphate City of Medina Azahara;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/1560
Spain;Risco Caido and the Sacred Mountains of Gran Canaria Cultural Landscape;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/1578
Spain;Paseo del Prado and Buen Retiro, a landscape of Arts and Sciences;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/1618
Spain;Prehistoric Sites of Talayotic Menorca;cultural;https://whc.unesco.org/en/statesparties/es;https://whc.unesco.org/en/list/1528
Sri Lanka;Ancient City of Polonnaruwa;cultural;https://whc.unesco.org/en/statesparties/lk;https://whc.unesco.org/en/list/201
Sri Lanka;Ancient City of Sigiriya;cultural;https://whc.unesco.org/en/statesparties/lk;https://whc.unesco.org/en/list/202
Sri Lanka;Sacred City of Anuradhapura;cultural;https://whc.unesco.org/en/statesparties/lk;https://whc.unesco.org/en/list/200
Sri Lanka;Old Town of Galle and its Fortifications;cultural;https://whc.unesco.org/en/statesparties/lk;https://whc.unesco.org/en/list/451
Sri Lanka;Sacred City of Kandy;cultural;https://whc.unesco.org/en/statesparties/lk;https://whc.unesco.org/en/list/450
Sri Lanka;Sinharaja Forest Reserve;natural;https://whc.unesco.org/en/statesparties/lk;https://whc.unesco.org/en/list/405
Sri Lanka;Rangiri Dambulla Cave Temple;cultural;https://whc.unesco.org/en/statesparties/lk;https://whc.unesco.org/en/list/561
Sri Lanka;Central Highlands of Sri Lanka;natural;https://whc.unesco.org/en/statesparties/lk;https://whc.unesco.org/en/list/1203
State of Palestine;Birthplace of Jesus: Church of the Nativity and the Pilgrimage Route, Bethlehem;cultural;https://whc.unesco.org/en/statesparties/ps;https://whc.unesco.org/en/list/1433
State of Palestine;Palestine: Land of Olives and Vines – Cultural Landscape of Southern Jerusalem, Battir;cultural_danger;https://whc.unesco.org/en/statesparties/ps;https://whc.unesco.org/en/list/1492
State of Palestine;Hebron/Al-Khalil Old Town;cultural_danger;https://whc.unesco.org/en/statesparties/ps;https://whc.unesco.org/en/list/1565
State of Palestine;Ancient Jericho/Tell es-Sultan;cultural;https://whc.unesco.org/en/statesparties/ps;https://whc.unesco.org/en/list/1687
Sudan;Gebel Barkal and the Sites of the Napatan Region;cultural;https://whc.unesco.org/en/statesparties/sd;https://whc.unesco.org/en/list/1073
Sudan;Archaeological Sites of the Island of Meroe;cultural;https://whc.unesco.org/en/statesparties/sd;https://whc.unesco.org/en/list/1336
Sudan;Sanganeb Marine National Park and Dungonab Bay – Mukkawar Island Marine National Park;natural;https://whc.unesco.org/en/statesparties/sd;https://whc.unesco.org/en/list/262
Suriname;Central Suriname Nature Reserve;natural;https://whc.unesco.org/en/statesparties/sr;https://whc.unesco.org/en/list/1017
Suriname;Historic Inner City of Paramaribo;cultural;https://whc.unesco.org/en/statesparties/sr;https://whc.unesco.org/en/list/940
Suriname;Jodensavanne Archaeological Site: Jodensavanne Settlement and Cassipora Creek Cemetery;cultural;https://whc.unesco.org/en/statesparties/sr;https://whc.unesco.org/en/list/1680
Sweden;Royal Domain of Drottningholm;cultural;https://whc.unesco.org/en/statesparties/se;https://whc.unesco.org/en/list/559
Sweden;Birka and Hovgården;cultural;https://whc.unesco.org/en/statesparties/se;https://whc.unesco.org/en/list/555
Sweden;Engelsberg Ironworks;cultural;https://whc.unesco.org/en/statesparties/se;https://whc.unesco.org/en/list/556
Sweden;Rock Carvings in Tanum;cultural;https://whc.unesco.org/en/statesparties/se;https://whc.unesco.org/en/list/557
Sweden;Skogskyrkogården;cultural;https://whc.unesco.org/en/statesparties/se;https://whc.unesco.org/en/list/558
Sweden;Hanseatic Town of Visby;cultural;https://whc.unesco.org/en/statesparties/se;https://whc.unesco.org/en/list/731
Sweden;Church Town of Gammelstad, Luleå ;cultural;https://whc.unesco.org/en/statesparties/se;https://whc.unesco.org/en/list/762
Sweden;Laponian Area;mixed;https://whc.unesco.org/en/statesparties/se;https://whc.unesco.org/en/list/774
Sweden;Naval Port of Karlskrona;cultural;https://whc.unesco.org/en/statesparties/se;https://whc.unesco.org/en/list/871
Sweden;Agricultural Landscape of Southern Öland;cultural;https://whc.unesco.org/en/statesparties/se;https://whc.unesco.org/en/list/968
Sweden;High Coast / Kvarken Archipelago;natural;https://whc.unesco.org/en/statesparties/se;https://whc.unesco.org/en/list/898
Sweden;Mining Area of the Great Copper Mountain in Falun;cultural;https://whc.unesco.org/en/statesparties/se;https://whc.unesco.org/en/list/1027
Sweden;Grimeton Radio Station, Varberg;cultural;https://whc.unesco.org/en/statesparties/se;https://whc.unesco.org/en/list/1134
Sweden;Struve Geodetic Arc;cultural;https://whc.unesco.org/en/statesparties/se;https://whc.unesco.org/en/list/1187
Sweden;Decorated Farmhouses of Hälsingland;cultural;https://whc.unesco.org/en/statesparties/se;https://whc.unesco.org/en/list/1282
Switzerland;Abbey of St Gall;cultural;https://whc.unesco.org/en/statesparties/ch;https://whc.unesco.org/en/list/268
Switzerland;Benedictine Convent of St John at Müstair;cultural;https://whc.unesco.org/en/statesparties/ch;https://whc.unesco.org/en/list/269
Switzerland;Old City of Berne;cultural;https://whc.unesco.org/en/statesparties/ch;https://whc.unesco.org/en/list/267
Switzerland;Three Castles, Defensive Wall and Ramparts of the Market-Town of Bellinzona;cultural;https://whc.unesco.org/en/statesparties/ch;https://whc.unesco.org/en/list/884
Switzerland;Swiss Alps Jungfrau-Aletsch;natural;https://whc.unesco.org/en/statesparties/ch;https://whc.unesco.org/en/list/1037
Switzerland;Monte San Giorgio;natural;https://whc.unesco.org/en/statesparties/ch;https://whc.unesco.org/en/list/1090
Switzerland;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;natural;https://whc.unesco.org/en/statesparties/ch;https://whc.unesco.org/en/list/1133
Switzerland;Lavaux, Vineyard Terraces;cultural;https://whc.unesco.org/en/statesparties/ch;https://whc.unesco.org/en/list/1243
Switzerland;Rhaetian Railway in the Albula / Bernina Landscapes;cultural;https://whc.unesco.org/en/statesparties/ch;https://whc.unesco.org/en/list/1276
Switzerland;Swiss Tectonic Arena Sardona;natural;https://whc.unesco.org/en/statesparties/ch;https://whc.unesco.org/en/list/1179
Switzerland;La Chaux-de-Fonds / Le Locle, Watchmaking Town Planning;cultural;https://whc.unesco.org/en/statesparties/ch;https://whc.unesco.org/en/list/1302
Switzerland;Prehistoric Pile Dwellings around the Alps;cultural;https://whc.unesco.org/en/statesparties/ch;https://whc.unesco.org/en/list/1363
Switzerland;The Architectural Work of Le Corbusier, an Outstanding Contribution to the Modern Movement;cultural;https://whc.unesco.org/en/statesparties/ch;https://whc.unesco.org/en/list/1321
Syrian Arab Republic;Ancient City of Damascus;cultural_danger;https://whc.unesco.org/en/statesparties/sy;https://whc.unesco.org/en/list/20
Syrian Arab Republic;Ancient City of Bosra;cultural_danger;https://whc.unesco.org/en/statesparties/sy;https://whc.unesco.org/en/list/22
Syrian Arab Republic;Site of Palmyra;cultural_danger;https://whc.unesco.org/en/statesparties/sy;https://whc.unesco.org/en/list/23
Syrian Arab Republic;Ancient City of Aleppo;cultural_danger;https://whc.unesco.org/en/statesparties/sy;https://whc.unesco.org/en/list/21
Syrian Arab Republic;Crac des Chevaliers and Qal’at Salah El-Din;cultural_danger;https://whc.unesco.org/en/statesparties/sy;https://whc.unesco.org/en/list/1229
Syrian Arab Republic;Ancient Villages of Northern Syria;cultural_danger;https://whc.unesco.org/en/statesparties/sy;https://whc.unesco.org/en/list/1348
Tajikistan;Proto-urban Site of Sarazm;cultural;https://whc.unesco.org/en/statesparties/tj;https://whc.unesco.org/en/list/1141
Tajikistan;Tajik National Park (Mountains of the Pamirs);natural;https://whc.unesco.org/en/statesparties/tj;https://whc.unesco.org/en/list/1252
Tajikistan;Silk Roads: Zarafshan-Karakum Corridor;cultural;https://whc.unesco.org/en/statesparties/tj;https://whc.unesco.org/en/list/1675
Tajikistan;Tugay forests of the Tigrovaya Balka Nature Reserve;natural;https://whc.unesco.org/en/statesparties/tj;https://whc.unesco.org/en/list/1685
Thailand;Historic City of Ayutthaya;cultural;https://whc.unesco.org/en/statesparties/th;https://whc.unesco.org/en/list/576
Thailand;Historic Town of Sukhothai and Associated Historic Towns;cultural;https://whc.unesco.org/en/statesparties/th;https://whc.unesco.org/en/list/574
Thailand;Thungyai-Huai Kha Khaeng Wildlife Sanctuaries;natural;https://whc.unesco.org/en/statesparties/th;https://whc.unesco.org/en/list/591
Thailand;Ban Chiang Archaeological Site;cultural;https://whc.unesco.org/en/statesparties/th;https://whc.unesco.org/en/list/575
Thailand;Dong Phayayen-Khao Yai Forest Complex;natural;https://whc.unesco.org/en/statesparties/th;https://whc.unesco.org/en/list/590
Thailand;Kaeng Krachan Forest Complex;natural;https://whc.unesco.org/en/statesparties/th;https://whc.unesco.org/en/list/1461
Thailand;The Ancient Town of Si Thep and its Associated Dvaravati Monuments;cultural;https://whc.unesco.org/en/statesparties/th;https://whc.unesco.org/en/list/1662
Togo;Koutammakou, the Land of the Batammariba;cultural;https://whc.unesco.org/en/statesparties/tg;https://whc.unesco.org/en/list/1140
Tunisia;Amphitheatre of El Jem;cultural;https://whc.unesco.org/en/statesparties/tn;https://whc.unesco.org/en/list/38
Tunisia;Archaeological Site of Carthage;cultural;https://whc.unesco.org/en/statesparties/tn;https://whc.unesco.org/en/list/37
Tunisia;Medina of Tunis;cultural;https://whc.unesco.org/en/statesparties/tn;https://whc.unesco.org/en/list/36
Tunisia;Ichkeul National Park;natural;https://whc.unesco.org/en/statesparties/tn;https://whc.unesco.org/en/list/8
Tunisia;Punic Town of Kerkuane and its Necropolis;cultural;https://whc.unesco.org/en/statesparties/tn;https://whc.unesco.org/en/list/332
Tunisia;Kairouan;cultural;https://whc.unesco.org/en/statesparties/tn;https://whc.unesco.org/en/list/499
Tunisia;Medina of Sousse;cultural;https://whc.unesco.org/en/statesparties/tn;https://whc.unesco.org/en/list/498
Tunisia;Dougga / Thugga;cultural;https://whc.unesco.org/en/statesparties/tn;https://whc.unesco.org/en/list/794
Tunisia;Djerba: Testimony to a settlement pattern in an island territory;cultural;https://whc.unesco.org/en/statesparties/tn;https://whc.unesco.org/en/list/1640
Türkiye;Göreme National Park and the Rock Sites of Cappadocia;mixed;https://whc.unesco.org/en/statesparties/tr;https://whc.unesco.org/en/list/357
Türkiye;Great Mosque and Hospital of Divriği;cultural;https://whc.unesco.org/en/statesparties/tr;https://whc.unesco.org/en/list/358
Türkiye;Historic Areas of Istanbul;cultural;https://whc.unesco.org/en/statesparties/tr;https://whc.unesco.org/en/list/356
Türkiye;Hattusha: the Hittite Capital;cultural;https://whc.unesco.org/en/statesparties/tr;https://whc.unesco.org/en/list/377
Türkiye;Nemrut Dağ;cultural;https://whc.unesco.org/en/statesparties/tr;https://whc.unesco.org/en/list/448
Türkiye;Hierapolis-Pamukkale;mixed;https://whc.unesco.org/en/statesparties/tr;https://whc.unesco.org/en/list/485
Türkiye;Xanthos-Letoon;cultural;https://whc.unesco.org/en/statesparties/tr;https://whc.unesco.org/en/list/484
Türkiye;City of Safranbolu;cultural;https://whc.unesco.org/en/statesparties/tr;https://whc.unesco.org/en/list/614
Türkiye;Archaeological Site of Troy;cultural;https://whc.unesco.org/en/statesparties/tr;https://whc.unesco.org/en/list/849
Türkiye;Selimiye Mosque and its Social Complex;cultural;https://whc.unesco.org/en/statesparties/tr;https://whc.unesco.org/en/list/1366
Türkiye;Neolithic Site of Çatalhöyük;cultural;https://whc.unesco.org/en/statesparties/tr;https://whc.unesco.org/en/list/1405
Türkiye;Bursa and Cumalıkızık: the Birth of the Ottoman Empire;cultural;https://whc.unesco.org/en/statesparties/tr;https://whc.unesco.org/en/list/1452
Türkiye;Pergamon and its Multi-Layered Cultural Landscape;cultural;https://whc.unesco.org/en/statesparties/tr;https://whc.unesco.org/en/list/1457
Türkiye;Diyarbakır Fortress and Hevsel Gardens Cultural Landscape;cultural;https://whc.unesco.org/en/statesparties/tr;https://whc.unesco.org/en/list/1488
Türkiye;Ephesus;cultural;https://whc.unesco.org/en/statesparties/tr;https://whc.unesco.org/en/list/1018
Türkiye;Archaeological Site of Ani;cultural;https://whc.unesco.org/en/statesparties/tr;https://whc.unesco.org/en/list/1518
Türkiye;Aphrodisias;cultural;https://whc.unesco.org/en/statesparties/tr;https://whc.unesco.org/en/list/1519
Türkiye;Göbekli Tepe;cultural;https://whc.unesco.org/en/statesparties/tr;https://whc.unesco.org/en/list/1572
Türkiye;Arslantepe Mound;cultural;https://whc.unesco.org/en/statesparties/tr;https://whc.unesco.org/en/list/1622
Türkiye;Gordion;cultural;https://whc.unesco.org/en/statesparties/tr;https://whc.unesco.org/en/list/1669
Türkiye;Wooden Hypostyle Mosques of Medieval Anatolia;cultural;https://whc.unesco.org/en/statesparties/tr;https://whc.unesco.org/en/list/1694
Turkmenistan;State Historical and Cultural Park “Ancient Merv”;cultural;https://whc.unesco.org/en/statesparties/tm;https://whc.unesco.org/en/list/886
Turkmenistan;Kunya-Urgench;cultural;https://whc.unesco.org/en/statesparties/tm;https://whc.unesco.org/en/list/1199
Turkmenistan;Parthian Fortresses of Nisa;cultural;https://whc.unesco.org/en/statesparties/tm;https://whc.unesco.org/en/list/1242
Turkmenistan;Cold Winter Deserts of Turan;natural;https://whc.unesco.org/en/statesparties/tm;https://whc.unesco.org/en/list/1693
Turkmenistan;Silk Roads: Zarafshan-Karakum Corridor;cultural;https://whc.unesco.org/en/statesparties/tm;https://whc.unesco.org/en/list/1675
Uganda;Bwindi Impenetrable National Park;natural;https://whc.unesco.org/en/statesparties/ug;https://whc.unesco.org/en/list/682
Uganda;Rwenzori Mountains National Park;natural;https://whc.unesco.org/en/statesparties/ug;https://whc.unesco.org/en/list/684
Uganda;Tombs of Buganda Kings at Kasubi;cultural;https://whc.unesco.org/en/statesparties/ug;https://whc.unesco.org/en/list/1022
Ukraine;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings, Kyiv-Pechersk Lavra;cultural_danger;https://whc.unesco.org/en/statesparties/ua;https://whc.unesco.org/en/list/527
Ukraine;L'viv – the Ensemble of the Historic Centre;cultural_danger;https://whc.unesco.org/en/statesparties/ua;https://whc.unesco.org/en/list/865
Ukraine;Struve Geodetic Arc;cultural;https://whc.unesco.org/en/statesparties/ua;https://whc.unesco.org/en/list/1187
Ukraine;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;natural;https://whc.unesco.org/en/statesparties/ua;https://whc.unesco.org/en/list/1133
Ukraine;Residence of Bukovinian and Dalmatian Metropolitans;cultural;https://whc.unesco.org/en/statesparties/ua;https://whc.unesco.org/en/list/1330
Ukraine;Ancient City of Tauric Chersonese and its Chora;cultural;https://whc.unesco.org/en/statesparties/ua;https://whc.unesco.org/en/list/1411
Ukraine;Wooden Tserkvas of the Carpathian Region in Poland and Ukraine;cultural;https://whc.unesco.org/en/statesparties/ua;https://whc.unesco.org/en/list/1424
Ukraine;The Historic Centre of Odesa;cultural_danger;https://whc.unesco.org/en/statesparties/ua;https://whc.unesco.org/en/list/1703
United Arab Emirates;Cultural Sites of Al Ain (Hafit, Hili, Bidaa Bint Saud and Oases Areas);cultural;https://whc.unesco.org/en/statesparties/ae;https://whc.unesco.org/en/list/1343
United Kingdom of Great Britain and Northern Ireland;Castles and Town Walls of King Edward in Gwynedd;cultural;https://whc.unesco.org/en/statesparties/gb;https://whc.unesco.org/en/list/374
United Kingdom of Great Britain and Northern Ireland;Durham Castle and Cathedral;cultural;https://whc.unesco.org/en/statesparties/gb;https://whc.unesco.org/en/list/370
United Kingdom of Great Britain and Northern Ireland;Giant's Causeway and Causeway Coast;natural;https://whc.unesco.org/en/statesparties/gb;https://whc.unesco.org/en/list/369
United Kingdom of Great Britain and Northern Ireland;Ironbridge Gorge;cultural;https://whc.unesco.org/en/statesparties/gb;https://whc.unesco.org/en/list/371
United Kingdom of Great Britain and Northern Ireland;St Kilda;mixed;https://whc.unesco.org/en/statesparties/gb;https://whc.unesco.org/en/list/387
United Kingdom of Great Britain and Northern Ireland;Stonehenge, Avebury and Associated Sites;cultural;https://whc.unesco.org/en/statesparties/gb;https://whc.unesco.org/en/list/373
United Kingdom of Great Britain and Northern Ireland;Studley Royal Park including the Ruins of Fountains Abbey;cultural;https://whc.unesco.org/en/statesparties/gb;https://whc.unesco.org/en/list/372
United Kingdom of Great Britain and Northern Ireland;Blenheim Palace;cultural;https://whc.unesco.org/en/statesparties/gb;https://whc.unesco.org/en/list/425
United Kingdom of Great Britain and Northern Ireland;City of Bath;cultural;https://whc.unesco.org/en/statesparties/gb;https://whc.unesco.org/en/list/428
United Kingdom of Great Britain and Northern Ireland;Frontiers of the Roman Empire;cultural;https://whc.unesco.org/en/statesparties/gb;https://whc.unesco.org/en/list/430
United Kingdom of Great Britain and Northern Ireland;Palace of Westminster and Westminster Abbey including Saint Margaret’s Church;cultural;https://whc.unesco.org/en/statesparties/gb;https://whc.unesco.org/en/list/426
United Kingdom of Great Britain and Northern Ireland;Canterbury Cathedral, St Augustine's Abbey, and St Martin's Church;cultural;https://whc.unesco.org/en/statesparties/gb;https://whc.unesco.org/en/list/496
United Kingdom of Great Britain and Northern Ireland;Henderson Island;natural;https://whc.unesco.org/en/statesparties/gb;https://whc.unesco.org/en/list/487
United Kingdom of Great Britain and Northern Ireland;Tower of London;cultural;https://whc.unesco.org/en/statesparties/gb;https://whc.unesco.org/en/list/488
United Kingdom of Great Britain and Northern Ireland;Gough and Inaccessible Islands;natural;https://whc.unesco.org/en/statesparties/gb;https://whc.unesco.org/en/list/740
United Kingdom of Great Britain and Northern Ireland;Old and New Towns of Edinburgh;cultural;https://whc.unesco.org/en/statesparties/gb;https://whc.unesco.org/en/list/728
United Kingdom of Great Britain and Northern Ireland;Maritime Greenwich;cultural;https://whc.unesco.org/en/statesparties/gb;https://whc.unesco.org/en/list/795
United Kingdom of Great Britain and Northern Ireland;Heart of Neolithic Orkney;cultural;https://whc.unesco.org/en/statesparties/gb;https://whc.unesco.org/en/list/514
United Kingdom of Great Britain and Northern Ireland;Blaenavon Industrial Landscape;cultural;https://whc.unesco.org/en/statesparties/gb;https://whc.unesco.org/en/list/984
United Kingdom of Great Britain and Northern Ireland;Historic Town of St George and Related Fortifications, Bermuda;cultural;https://whc.unesco.org/en/statesparties/gb;https://whc.unesco.org/en/list/983
United Kingdom of Great Britain and Northern Ireland;Derwent Valley Mills;cultural;https://whc.unesco.org/en/statesparties/gb;https://whc.unesco.org/en/list/1030
United Kingdom of Great Britain and Northern Ireland;Dorset and East Devon Coast;natural;https://whc.unesco.org/en/statesparties/gb;https://whc.unesco.org/en/list/1029
United Kingdom of Great Britain and Northern Ireland;New Lanark;cultural;https://whc.unesco.org/en/statesparties/gb;https://whc.unesco.org/en/list/429
United Kingdom of Great Britain and Northern Ireland;Saltaire;cultural;https://whc.unesco.org/en/statesparties/gb;https://whc.unesco.org/en/list/1028
United Kingdom of Great Britain and Northern Ireland;Royal Botanic Gardens, Kew;cultural;https://whc.unesco.org/en/statesparties/gb;https://whc.unesco.org/en/list/1084
United Kingdom of Great Britain and Northern Ireland;Cornwall and West Devon Mining Landscape;cultural;https://whc.unesco.org/en/statesparties/gb;https://whc.unesco.org/en/list/1215
United Kingdom of Great Britain and Northern Ireland;Pontcysyllte Aqueduct and Canal;cultural;https://whc.unesco.org/en/statesparties/gb;https://whc.unesco.org/en/list/1303
United Kingdom of Great Britain and Northern Ireland;The Forth Bridge;cultural;https://whc.unesco.org/en/statesparties/gb;https://whc.unesco.org/en/list/1485
United Kingdom of Great Britain and Northern Ireland;Gorham's Cave Complex;cultural;https://whc.unesco.org/en/statesparties/gb;https://whc.unesco.org/en/list/1500
United Kingdom of Great Britain and Northern Ireland;The English Lake District;cultural;https://whc.unesco.org/en/statesparties/gb;https://whc.unesco.org/en/list/422
United Kingdom of Great Britain and Northern Ireland;Jodrell Bank Observatory;cultural;https://whc.unesco.org/en/statesparties/gb;https://whc.unesco.org/en/list/1594
United Kingdom of Great Britain and Northern Ireland;The Great Spa Towns of Europe;cultural;https://whc.unesco.org/en/statesparties/gb;https://whc.unesco.org/en/list/1613
United Kingdom of Great Britain and Northern Ireland;The Slate Landscape of Northwest Wales;cultural;https://whc.unesco.org/en/statesparties/gb;https://whc.unesco.org/en/list/1633
United Republic of Tanzania;Ngorongoro Conservation Area;mixed;https://whc.unesco.org/en/statesparties/tz;https://whc.unesco.org/en/list/39
United Republic of Tanzania;Ruins of Kilwa Kisiwani and Ruins of Songo Mnara;cultural;https://whc.unesco.org/en/statesparties/tz;https://whc.unesco.org/en/list/144
United Republic of Tanzania;Serengeti National Park;natural;https://whc.unesco.org/en/statesparties/tz;https://whc.unesco.org/en/list/156
United Republic of Tanzania;Selous Game Reserve;natural_danger;https://whc.unesco.org/en/statesparties/tz;https://whc.unesco.org/en/list/199
United Republic of Tanzania;Kilimanjaro National Park;natural;https://whc.unesco.org/en/statesparties/tz;https://whc.unesco.org/en/list/403
United Republic of Tanzania;Stone Town of Zanzibar;cultural;https://whc.unesco.org/en/statesparties/tz;https://whc.unesco.org/en/list/173
United Republic of Tanzania;Kondoa Rock-Art Sites;cultural;https://whc.unesco.org/en/statesparties/tz;https://whc.unesco.org/en/list/1183
United States of America;Mesa Verde National Park;cultural;https://whc.unesco.org/en/statesparties/us;https://whc.unesco.org/en/list/27
United States of America;Yellowstone National Park;natural;https://whc.unesco.org/en/statesparties/us;https://whc.unesco.org/en/list/28
United States of America;Everglades National Park;natural_danger;https://whc.unesco.org/en/statesparties/us;https://whc.unesco.org/en/list/76
United States of America;Grand Canyon National Park;natural;https://whc.unesco.org/en/statesparties/us;https://whc.unesco.org/en/list/75
United States of America;Independence Hall;cultural;https://whc.unesco.org/en/statesparties/us;https://whc.unesco.org/en/list/78
United States of America;Kluane / Wrangell-St. Elias / Glacier Bay / Tatshenshini-Alsek;natural;https://whc.unesco.org/en/statesparties/us;https://whc.unesco.org/en/list/72
United States of America;Redwood National and State Parks;natural;https://whc.unesco.org/en/statesparties/us;https://whc.unesco.org/en/list/134
United States of America;Mammoth Cave National Park;natural;https://whc.unesco.org/en/statesparties/us;https://whc.unesco.org/en/list/150
United States of America;Olympic National Park;natural;https://whc.unesco.org/en/statesparties/us;https://whc.unesco.org/en/list/151
United States of America;Cahokia Mounds State Historic Site;cultural;https://whc.unesco.org/en/statesparties/us;https://whc.unesco.org/en/list/198
United States of America;Great Smoky Mountains National Park;natural;https://whc.unesco.org/en/statesparties/us;https://whc.unesco.org/en/list/259
United States of America;La Fortaleza and San Juan National Historic Site in Puerto Rico;cultural;https://whc.unesco.org/en/statesparties/us;https://whc.unesco.org/en/list/266
United States of America;Statue of Liberty;cultural;https://whc.unesco.org/en/statesparties/us;https://whc.unesco.org/en/list/307
United States of America;Yosemite National Park;natural;https://whc.unesco.org/en/statesparties/us;https://whc.unesco.org/en/list/308
United States of America;Chaco Culture;cultural;https://whc.unesco.org/en/statesparties/us;https://whc.unesco.org/en/list/353
United States of America;Hawaii Volcanoes National Park;natural;https://whc.unesco.org/en/statesparties/us;https://whc.unesco.org/en/list/409
United States of America;Monticello and the University of Virginia in Charlottesville;cultural;https://whc.unesco.org/en/statesparties/us;https://whc.unesco.org/en/list/442
United States of America;Taos Pueblo;cultural;https://whc.unesco.org/en/statesparties/us;https://whc.unesco.org/en/list/492
United States of America;Carlsbad Caverns National Park;natural;https://whc.unesco.org/en/statesparties/us;https://whc.unesco.org/en/list/721
United States of America;Waterton Glacier International Peace Park;natural;https://whc.unesco.org/en/statesparties/us;https://whc.unesco.org/en/list/354
United States of America;Papahānaumokuākea;mixed;https://whc.unesco.org/en/statesparties/us;https://whc.unesco.org/en/list/1326
United States of America;Monumental Earthworks of Poverty Point;cultural;https://whc.unesco.org/en/statesparties/us;https://whc.unesco.org/en/list/1435
United States of America;San Antonio Missions;cultural;https://whc.unesco.org/en/statesparties/us;https://whc.unesco.org/en/list/1466
United States of America;The 20th-Century Architecture of Frank Lloyd Wright;cultural;https://whc.unesco.org/en/statesparties/us;https://whc.unesco.org/en/list/1496
United States of America;Hopewell Ceremonial Earthworks;cultural;https://whc.unesco.org/en/statesparties/us;https://whc.unesco.org/en/list/1689
Uruguay;Historic Quarter of the City of Colonia del Sacramento;cultural;https://whc.unesco.org/en/statesparties/uy;https://whc.unesco.org/en/list/747
Uruguay;Fray Bentos Industrial Landscape;cultural;https://whc.unesco.org/en/statesparties/uy;https://whc.unesco.org/en/list/1464
Uruguay;The work of engineer Eladio Dieste: Church of Atlántida;cultural;https://whc.unesco.org/en/statesparties/uy;https://whc.unesco.org/en/list/1612
Uzbekistan;Itchan Kala;cultural;https://whc.unesco.org/en/statesparties/uz;https://whc.unesco.org/en/list/543
Uzbekistan;Historic Centre of Bukhara;cultural;https://whc.unesco.org/en/statesparties/uz;https://whc.unesco.org/en/list/602
Uzbekistan;Historic Centre of Shakhrisyabz;cultural_danger;https://whc.unesco.org/en/statesparties/uz;https://whc.unesco.org/en/list/885
Uzbekistan;Samarkand  – Crossroad of Cultures;cultural;https://whc.unesco.org/en/statesparties/uz;https://whc.unesco.org/en/list/603
Uzbekistan;Western Tien-Shan;natural;https://whc.unesco.org/en/statesparties/uz;https://whc.unesco.org/en/list/1490
Uzbekistan;Cold Winter Deserts of Turan;natural;https://whc.unesco.org/en/statesparties/uz;https://whc.unesco.org/en/list/1693
Uzbekistan;Silk Roads: Zarafshan-Karakum Corridor;cultural;https://whc.unesco.org/en/statesparties/uz;https://whc.unesco.org/en/list/1675
Vanuatu;Chief Roi Mata’s Domain;cultural;https://whc.unesco.org/en/statesparties/vu;https://whc.unesco.org/en/list/1280
Venezuela (Bolivarian Republic of);Coro and its Port;cultural_danger;https://whc.unesco.org/en/statesparties/ve;https://whc.unesco.org/en/list/658
Venezuela (Bolivarian Republic of);Canaima National Park;natural;https://whc.unesco.org/en/statesparties/ve;https://whc.unesco.org/en/list/701
Venezuela (Bolivarian Republic of);Ciudad Universitaria de Caracas;cultural;https://whc.unesco.org/en/statesparties/ve;https://whc.unesco.org/en/list/986
